transaction_id,cashier_id,timestamp,item_count,total_amount,void_count,no_sale_count,weight_variance,is_fraud
T043547,C017,2026-02-06 20:20:54.721946,13,217.42,1,0,-3.29,0
T043548,C045,2026-02-06 20:22:03.721946,31,171.85,0,0,-9.91,0
T043549,C011,2026-02-06 20:23:39.721946,21,219.27,1,0,-3.39,0
T043550,C037,2026-02-06 20:24:25.721946,50,14.35,2,0,4.41,0
T043551,C013,2026-02-06 20:24:49.721946,30,84.07,0,0,7.34,0
T043552,C029,2026-02-06 20:25:06.721946,48,275.48,0,0,-2.54,0
T043553,C032,2026-02-06 20:25:25.721946,25,463.93,1,0,-10.74,0
T043554,C045,2026-02-06 20:26:53.721946,30,464.02,2,0,1.81,0
T043555,C040,2026-02-06 20:27:44.721946,10,358.63,1,0,3.53,0
T043556,C043,2026-02-06 20:27:54.721946,7,245.02,0,0,1.06,0
T043557,C008,2026-02-06 20:28:28.721946,34,137.47,0,0,-8.81,0
T043558,C010,2026-02-06 20:28:53.721946,4,209.94,0,0,-2.78,0
T043559,C025,2026-02-06 20:30:50.721946,22,492.54,1,0,-4.0,0
T043560,C011,2026-02-06 20:31:54.721946,29,429.32,1,0,-4.73,0
T043561,C028,2026-02-06 20:31:55.721946,4,244.83,0,0,7.76,0
T043562,C033,2026-02-06 20:32:04.721946,1,427.52,2,0,-3.47,0
T043563,C039,2026-02-06 20:32:20.721946,48,375.02,1,0,-4.36,0
T043564,C026,2026-02-06 20:33:40.721946,23,204.75,2,0,-7.77,0
T043565,C008,2026-02-06 20:34:58.721946,23,249.57,2,0,-0.79,0
T043566,C038,2026-02-06 20:35:03.721946,6,234.45,1,0,5.38,0
T043567,C026,2026-02-06 20:37:15.721946,5,12.18,2,0,-1.11,0
T043568,C032,2026-02-06 20:37:18.721946,23,164.07,0,0,6.6,0
T043569,C046,2026-02-06 20:37:37.721946,38,24.19,2,0,4.05,0
T043570,C028,2026-02-06 20:37:42.721946,7,443.03,1,0,-0.17,0
T043571,C007,2026-02-06 20:37:46.721946,5,295.34,2,0,-1.56,0
T043572,C035,2026-02-06 20:39:42.721946,33,205.02,0,0,10.49,0
T043573,C002,2026-02-06 20:40:29.721946,26,54.33,2,0,5.57,0
T043574,C022,2026-02-06 20:41:30.721946,21,25.13,1,0,-3.78,0
T043575,C050,2026-02-06 20:41:38.721946,34,131.8,2,0,1.77,0
T043576,C022,2026-02-06 20:42:43.721946,26,200.92,2,0,-3.77,0
T043577,C003,2026-02-06 20:43:03.721946,10,301.4,0,0,2.12,0
T043578,C046,2026-02-06 20:43:34.721946,2,179.26,0,0,0.11,0
T043579,C050,2026-02-06 20:45:34.721946,20,243.2,0,0,-1.16,0
T043580,C045,2026-02-06 20:46:41.721946,14,341.56,1,0,4.88,0
T043581,C008,2026-02-06 20:46:48.721946,7,26.64,0,0,7.72,0
T043582,C004,2026-02-06 20:47:23.721946,10,264.8,0,0,1.49,0
T043583,C015,2026-02-06 20:47:41.721946,31,145.97,1,0,0.79,0
T043584,C044,2026-02-06 20:48:29.721946,8,392.11,0,0,-3.1,0
T043585,C046,2026-02-06 20:49:58.721946,1,164.84,1,0,-4.48,0
T043586,C039,2026-02-06 20:51:51.721946,29,89.05,0,0,6.61,0
T043587,C012,2026-02-06 20:53:11.721946,31,395.76,2,0,-7.84,0
T043588,C029,2026-02-06 20:53:13.721946,8,385.55,1,0,-7.72,0
T043589,C009,2026-02-06 20:54:07.721946,16,234.64,0,0,-3.18,0
T043590,C042,2026-02-06 20:55:12.721946,46,96.21,0,0,4.53,0
T043591,C040,2026-02-06 20:55:59.721946,19,239.12,0,0,-0.16,0
T043592,C020,2026-02-06 20:56:08.721946,26,223.72,1,0,-3.93,0
T043593,C034,2026-02-06 20:56:28.721946,10,77.81,2,0,5.62,0
T043594,C026,2026-02-06 20:58:39.721946,18,184.65,0,0,5.33,0
T043595,C048,2026-02-06 20:59:53.721946,2,408.23,0,0,1.91,0
T043596,C021,2026-02-06 21:01:36.721946,37,254.0,0,0,-2.16,0
T043597,C023,2026-02-06 21:05:58.721946,29,69.06,1,0,8.15,0
T043598,C018,2026-02-06 21:06:58.721946,2,442.84,0,0,7.44,0
T043599,C024,2026-02-06 21:07:08.721946,3,373.29,2,0,2.92,0
T043600,C042,2026-02-06 21:07:40.721946,24,273.88,1,0,9.61,0
T043601,C029,2026-02-06 21:08:13.721946,9,137.37,0,0,-2.62,0
T043602,C038,2026-02-06 21:09:07.721946,43,52.89,2,0,-6.32,0
T043603,C038,2026-02-06 21:09:31.721946,48,370.4,2,0,1.76,0
T043604,C013,2026-02-06 21:10:18.721946,14,315.51,2,0,-12.31,0
T043605,C032,2026-02-06 21:10:20.721946,46,410.72,0,0,7.3,0
T043606,C019,2026-02-06 21:10:34.721946,43,346.1,0,0,-6.45,0
T043607,C017,2026-02-06 21:11:00.721946,11,81.5,0,0,-2.03,0
T043608,C002,2026-02-06 21:11:22.721946,50,228.96,2,0,0.76,0
T043609,C018,2026-02-06 21:11:23.721946,43,159.48,2,0,-0.58,0
T043610,C039,2026-02-06 21:12:17.721946,24,433.4,2,0,0.62,0
T043611,C027,2026-02-06 21:13:00.721946,14,140.47,1,0,-0.6,0
T043612,C014,2026-02-06 21:13:24.721946,18,250.19,2,0,7.28,0
T043613,C015,2026-02-06 21:14:01.721946,36,276.43,0,0,0.02,0
T043614,C008,2026-02-06 21:15:40.721946,13,314.55,1,0,0.2,0
T043615,C009,2026-02-06 21:16:49.721946,34,319.45,1,0,0.22,0
T043616,C021,2026-02-06 21:17:13.721946,19,324.59,2,0,0.32,0
T043617,C043,2026-02-06 21:18:50.721946,41,180.91,1,0,-0.14,0
T043618,C035,2026-02-06 21:19:48.721946,11,255.35,2,0,-10.33,0
T043619,C014,2026-02-06 21:20:20.721946,49,33.92,2,0,-6.57,0
T043620,C027,2026-02-06 21:20:34.721946,26,266.1,0,0,7.27,0
T043621,C008,2026-02-06 21:24:42.721946,5,312.93,2,0,4.55,0
T043622,C035,2026-02-06 21:24:53.721946,21,373.47,2,0,3.37,0
T043623,C018,2026-02-06 21:25:12.721946,9,77.92,2,0,-1.75,0
T043624,C014,2026-02-06 21:25:32.721946,48,311.84,0,0,0.93,0
T043625,C008,2026-02-06 21:26:19.721946,12,167.05,0,0,1.28,0
T043626,C049,2026-02-06 21:27:16.721946,1,204.89,0,0,1.95,0
T043627,C008,2026-02-06 21:27:51.721946,49,240.04,1,0,-1.87,0
T043628,C037,2026-02-06 21:27:57.721946,14,68.82,2,0,-4.02,0
T043629,C044,2026-02-06 21:29:14.721946,26,123.8,2,0,3.14,0
T043630,C002,2026-02-06 21:30:30.721946,7,36.27,0,0,-5.76,0
T043631,C017,2026-02-06 21:31:41.721946,16,487.22,1,0,-2.69,0
T043632,C013,2026-02-06 21:31:47.721946,15,99.43,0,0,3.08,0
T043633,C014,2026-02-06 21:31:53.721946,4,318.7,2,0,0.5,0
T043634,C041,2026-02-06 21:32:06.721946,30,62.18,2,0,-4.67,0
T043635,C041,2026-02-06 21:32:47.721946,23,349.99,0,0,-6.17,0
T043636,C009,2026-02-06 21:32:56.721946,22,438.12,2,0,2.99,0
T043637,C027,2026-02-06 21:35:18.721946,15,240.26,1,0,-1.67,0
T043638,C020,2026-02-06 21:35:37.721946,17,344.81,2,0,-6.99,0
T043639,C038,2026-02-06 21:37:32.721946,2,332.03,2,0,-3.66,0
T043640,C012,2026-02-06 21:38:01.721946,8,328.62,1,0,5.41,0
T043641,C042,2026-02-06 21:38:27.721946,6,57.42,0,0,1.59,0
T043642,C022,2026-02-06 21:39:35.721946,39,409.27,0,0,4.0,0
T043643,C037,2026-02-06 21:40:05.721946,28,295.09,2,0,1.45,0
T043644,C050,2026-02-06 21:41:55.721946,48,117.32,0,0,10.74,0
T043645,C039,2026-02-06 21:43:14.721946,5,222.73,1,0,-0.81,0
T043646,C031,2026-02-06 21:45:22.721946,21,363.9,0,0,3.07,0
T043647,C013,2026-02-06 21:45:36.721946,50,323.03,2,0,-3.63,0
T043648,C001,2026-02-06 21:46:37.721946,20,80.55,0,0,-3.81,0
T043649,C038,2026-02-06 21:46:49.721946,43,302.41,1,0,1.32,0
T043650,C040,2026-02-06 21:47:14.721946,34,256.73,1,0,5.02,0
T043651,C009,2026-02-06 21:48:02.721946,7,328.74,2,0,2.53,0
T043652,C039,2026-02-06 21:48:57.721946,30,393.29,1,0,7.18,0
T043653,C010,2026-02-06 21:49:26.721946,30,167.86,2,0,-1.78,0
T043654,C029,2026-02-06 21:50:01.721946,15,207.42,0,0,-8.2,0
T043655,C040,2026-02-06 21:50:03.721946,27,299.21,0,0,1.74,0
T043656,C030,2026-02-06 21:51:21.721946,9,392.16,1,0,-4.09,0
T043657,C002,2026-02-06 21:51:39.721946,27,310.37,1,0,-4.31,0
T043658,C018,2026-02-06 21:52:50.721946,2,12.3,0,0,4.14,0
T043659,C028,2026-02-06 21:53:11.721946,36,495.55,0,0,-1.31,0
T043660,C047,2026-02-06 21:54:35.721946,27,19.09,0,0,1.46,0
T043661,C032,2026-02-06 21:54:43.721946,47,434.79,1,0,11.25,0
T043662,C024,2026-02-06 21:55:38.721946,40,453.31,2,0,-1.16,0
T043663,C038,2026-02-06 21:56:41.721946,25,111.29,1,0,4.64,0
T043664,C014,2026-02-06 21:57:11.721946,36,388.75,0,0,0.94,0
T043665,C025,2026-02-06 21:57:22.721946,40,8.65,0,0,804.1,1
T043666,C025,2026-02-06 21:57:45.721946,7,211.69,0,0,0.48,0
T043667,C032,2026-02-06 21:58:00.721946,13,77.68,0,0,2.14,0
T043668,C027,2026-02-06 21:58:25.721946,37,232.84,0,0,-6.26,0
T043669,C032,2026-02-06 21:59:50.721946,20,320.58,2,0,2.28,0
T043670,C031,2026-02-06 22:00:03.721946,22,251.56,2,0,-9.59,0
T043671,C050,2026-02-06 22:01:19.721946,18,115.85,1,0,7.09,0
T043672,C024,2026-02-06 22:02:24.721946,11,246.06,2,0,-0.95,0
T043673,C035,2026-02-06 22:02:29.721946,6,437.21,0,0,-6.51,0
T043674,C030,2026-02-06 22:04:08.721946,4,409.81,0,0,9.28,0
T043675,C033,2026-02-06 22:05:03.721946,3,99.93,2,0,3.95,0
T043676,C033,2026-02-06 22:07:20.721946,6,247.21,1,0,-5.81,0
T043677,C046,2026-02-06 22:07:27.721946,15,303.89,2,0,0.5,0
T043678,C027,2026-02-06 22:07:51.721946,3,268.36,0,0,-11.37,0
T043679,C033,2026-02-06 22:07:54.721946,17,332.0,2,0,0.74,0
T043680,C033,2026-02-06 22:08:01.721946,30,343.74,2,0,-4.31,0
T043681,C004,2026-02-06 22:10:09.721946,22,205.06,0,0,6.11,0
T043682,C030,2026-02-06 22:10:29.721946,2,124.75,2,0,-0.42,0
T043683,C044,2026-02-06 22:11:02.721946,16,41352.15,1,0,7.43,0
T043684,C015,2026-02-06 22:12:25.721946,22,58.48,2,0,-0.72,0
T043685,C029,2026-02-06 22:13:34.721946,49,374.95,1,0,0.69,0
T043686,C028,2026-02-06 22:14:03.721946,11,388.9,0,0,2.17,0
T043687,C032,2026-02-06 22:14:12.721946,36,471.9,2,0,-6.4,0
T043688,C036,2026-02-06 22:15:04.721946,12,449.99,2,0,1.79,0
T043689,C030,2026-02-06 22:15:06.721946,40,68.02,2,0,2.88,0
T043690,C042,2026-02-06 22:15:11.721946,35,275.23,1,0,2.97,0
T043691,C043,2026-02-06 22:15:33.721946,14,354.24,12,1,-2.42,1
T043692,C038,2026-02-06 22:15:55.721946,45,415.0,2,0,6.16,0
T043693,C042,2026-02-06 22:16:02.721946,41,152.55,0,0,0.25,0
T043694,C012,2026-02-06 22:16:56.721946,15,493.53,0,0,2.93,0
T043695,C003,2026-02-06 22:17:06.721946,44,254.64,2,0,0.88,0
T043696,C015,2026-02-06 22:17:26.721946,42,233.84,2,0,3.11,0
T043697,C048,2026-02-06 22:17:42.721946,21,213.87,1,0,4.64,0
T043698,C010,2026-02-06 22:19:59.721946,4,93.11,2,0,17.74,0
T043699,C022,2026-02-06 22:20:47.721946,7,281.25,0,0,-7.09,0
T043700,C023,2026-02-06 22:23:17.721946,29,66.71,1,0,8.01,0
T043701,C011,2026-02-06 22:30:13.721946,41,422.55,1,0,-0.52,0
T043702,C016,2026-02-06 22:30:17.721946,6,28.83,2,0,-6.02,0
T043703,C049,2026-02-06 22:30:22.721946,39,427.0,1,0,0.45,0
T043704,C046,2026-02-06 22:31:36.721946,17,406.36,2,0,-5.64,0
T043705,C016,2026-02-06 22:31:50.721946,36,153.84,2,0,-6.85,0
T043706,C014,2026-02-06 22:34:02.721946,2,22.65,0,0,-11.95,0
T043707,C006,2026-02-06 22:34:16.721946,17,442.81,1,0,7.82,0
T043708,C042,2026-02-06 22:35:11.721946,29,403.14,1,0,1.62,0
T043709,C017,2026-02-06 22:35:28.721946,27,319.17,1,0,1.95,0
T043710,C031,2026-02-06 22:36:07.721946,7,32.24,1,0,0.19,0
T043711,C042,2026-02-06 22:36:31.721946,11,256.83,0,0,-3.17,0
T043712,C010,2026-02-06 22:37:27.721946,26,467.36,0,0,-0.76,0
T043713,C046,2026-02-06 22:38:17.721946,50,57.88,1,0,-4.08,0
T043714,C020,2026-02-06 22:38:41.721946,39,257.43,1,0,-2.18,0
T043715,C049,2026-02-06 22:39:03.721946,32,402.7,0,0,0.07,0
T043716,C009,2026-02-06 22:39:36.721946,50,332.28,1,0,-4.38,0
T043717,C015,2026-02-06 22:40:47.721946,23,200.26,1,0,3.68,0
T043718,C039,2026-02-06 22:43:31.721946,46,446.54,1,0,0.65,0
T043719,C002,2026-02-06 22:46:07.721946,40,265.9,1,0,9.35,0
T043720,C004,2026-02-06 22:46:43.721946,7,435.09,2,0,-0.66,0
T043721,C024,2026-02-06 22:46:57.721946,1,307.76,0,0,-0.12,0
T043722,C018,2026-02-06 22:47:28.721946,25,159.9,0,0,-5.07,0
T043723,C011,2026-02-06 22:47:37.721946,31,449.86,0,0,-3.96,0
T043724,C037,2026-02-06 22:47:41.721946,6,440.43,2,0,-3.94,0
T043725,C026,2026-02-06 22:47:45.721946,28,156.82,2,0,1.62,0
T043726,C008,2026-02-06 22:47:55.721946,31,112.09,2,0,0.14,0
T043727,C022,2026-02-06 22:49:25.721946,36,489.5,0,0,-2.87,0
T043728,C005,2026-02-06 22:50:16.721946,16,239.42,1,0,0.46,0
T043729,C002,2026-02-06 22:50:23.721946,15,498.83,1,0,-1.04,0
T043730,C005,2026-02-06 22:51:45.721946,22,130.59,2,0,-1.22,0
T043731,C035,2026-02-06 22:54:34.721946,18,55.17,0,0,5.24,0
T043732,C032,2026-02-06 22:55:50.721946,50,8.79,0,0,-10.32,0
T043733,C044,2026-02-06 22:56:28.721946,8,159.54,0,0,-1.17,0
T043734,C019,2026-02-06 22:56:33.721946,10,294.49,2,0,0.72,0
T043735,C039,2026-02-06 22:57:56.721946,37,128.14,2,0,-3.49,0
T043736,C004,2026-02-06 22:58:12.721946,39,290.0,1,0,-3.86,0
T043737,C023,2026-02-06 22:58:32.721946,49,32.9,2,0,-6.39,0
T043738,C046,2026-02-06 22:59:21.721946,6,485.39,0,0,0.02,0
T043739,C019,2026-02-06 23:01:10.721946,43,176.95,0,0,-5.54,0
T043740,C026,2026-02-06 23:01:20.721946,10,486.79,2,0,-3.83,0
T043741,C050,2026-02-06 23:04:38.721946,39,269.63,2,0,1.8,0
T043742,C026,2026-02-06 23:05:00.721946,7,235.81,1,0,-7.5,0
T043743,C007,2026-02-06 23:06:20.721946,42,49.35,2,0,-5.21,0
T043744,C032,2026-02-06 23:07:55.721946,45,46.96,0,0,-0.97,0
T043745,C047,2026-02-06 23:10:16.721946,35,259.27,1,0,6.55,0
T043746,C033,2026-02-06 23:10:56.721946,28,162.6,1,0,4.64,0
T043747,C044,2026-02-06 23:11:14.721946,25,97.18,0,0,4.27,0
T043748,C026,2026-02-06 23:11:50.721946,28,72.0,0,0,1.84,0
T043749,C024,2026-02-06 23:14:33.721946,9,281.54,0,0,-2.03,0
T043750,C023,2026-02-06 23:14:40.721946,5,154.12,1,0,7.43,0
T043751,C038,2026-02-06 23:15:48.721946,16,403.91,2,0,4.43,0
T043752,C026,2026-02-06 23:16:54.721946,29,49.5,1,0,-2.83,0
T043753,C045,2026-02-06 23:16:54.721946,43,9.03,1,0,-0.59,0
T043754,C031,2026-02-06 23:17:53.721946,23,471.28,1,0,-2.58,0
T043755,C006,2026-02-06 23:17:58.721946,18,13.54,2,1,6.18,0
T043756,C045,2026-02-06 23:18:31.721946,26,430.68,1,0,-8.97,0
T043757,C031,2026-02-06 23:19:13.721946,47,440.78,2,0,-2.39,0
T043758,C047,2026-02-06 23:19:17.721946,5,473.68,2,0,-5.45,0
T043759,C048,2026-02-06 23:19:37.721946,8,249.92,2,0,-6.09,0
T043760,C040,2026-02-06 23:19:38.721946,40,313.76,0,0,-1.79,0
T043761,C045,2026-02-06 23:20:28.721946,19,186.31,0,0,-3.01,0
T043762,C045,2026-02-06 23:21:08.721946,37,486.01,0,0,2.14,0
T043763,C012,2026-02-06 23:21:17.721946,28,367.25,1,0,-7.18,0
T043764,C017,2026-02-06 23:21:21.721946,4,361.7,1,0,-3.96,0
T043765,C026,2026-02-06 23:24:37.721946,20,179.95,0,0,-0.16,0
T043766,C003,2026-02-06 23:24:53.721946,50,154.08,1,0,-0.99,0
T043767,C015,2026-02-06 23:25:56.721946,22,280.9,2,0,-0.61,0
T043768,C049,2026-02-06 23:26:12.721946,12,45.25,1,0,-2.74,0
T043769,C038,2026-02-06 23:26:38.721946,1,212.37,1,0,-1.04,0
T043770,C024,2026-02-06 23:26:49.721946,8,268.34,0,0,2.78,0
T043771,C030,2026-02-06 23:26:57.721946,41,376.35,1,0,-3.2,0
T043772,C044,2026-02-06 23:28:52.721946,27,287.97,1,0,1.48,0
T043773,C036,2026-02-06 23:30:07.721946,21,198.06,2,0,2.04,0
T043774,C044,2026-02-06 23:31:03.721946,45,18.83,1,0,3.15,0
T043775,C027,2026-02-06 23:32:06.721946,33,355.66,1,0,-8.67,0
T043776,C022,2026-02-06 23:32:12.721946,38,385.08,1,0,4.34,0
T043777,C002,2026-02-06 23:34:17.721946,33,427.84,2,0,-6.01,0
T043778,C007,2026-02-06 23:34:34.721946,46,103.08,1,0,-10.19,0
T043779,C016,2026-02-06 23:35:17.721946,37,254.9,0,0,-6.36,0
T043780,C024,2026-02-06 23:35:35.721946,45,232.9,1,0,-0.59,0
T043781,C030,2026-02-06 23:35:37.721946,5,381.6,2,0,0.92,0
T043782,C044,2026-02-06 23:35:37.721946,15,253.98,0,0,0.79,0
T043783,C048,2026-02-06 23:35:41.721946,30,399.93,2,0,4.99,0
T043784,C046,2026-02-06 23:36:13.721946,3,46.03,2,0,-6.91,0
T043785,C001,2026-02-06 23:36:14.721946,28,31.57,0,0,-8.55,0
T043786,C027,2026-02-06 23:38:11.721946,30,137.01,2,0,-6.4,0
T043787,C009,2026-02-06 23:39:02.721946,36,239.78,0,0,-0.45,0
T043788,C007,2026-02-06 23:39:30.721946,3,376.86,2,0,6.79,0
T043789,C005,2026-02-06 23:39:41.721946,44,185.93,0,0,1.34,0
T043790,C030,2026-02-06 23:40:03.721946,31,371.86,0,0,5.52,0
T043791,C042,2026-02-06 23:40:20.721946,14,416.54,2,0,7.52,0
T043792,C027,2026-02-06 23:40:49.721946,6,253.77,1,0,-7.95,0
T043793,C010,2026-02-06 23:40:58.721946,19,479.25,0,0,5.24,0
T043794,C025,2026-02-06 23:43:10.721946,5,80.36,1,0,1.84,0
T043795,C018,2026-02-06 23:43:11.721946,49,151.35,0,0,-2.46,0
T043796,C007,2026-02-06 23:43:57.721946,26,498.79,0,0,0.53,0
T043797,C031,2026-02-06 23:44:28.721946,50,87.55,2,0,-13.93,0
T043798,C032,2026-02-06 23:44:49.721946,44,456.1,0,0,7.49,0
T043799,C050,2026-02-06 23:45:13.721946,18,460.51,2,0,-1.56,0
T043800,C045,2026-02-06 23:46:27.721946,37,321.51,1,0,-5.98,0
T043801,C011,2026-02-06 23:49:33.721946,45,29.24,0,0,-2.2,0
T043802,C010,2026-02-06 23:52:09.721946,36,257.13,1,0,4.15,0
T043803,C022,2026-02-06 23:52:21.721946,31,39.26,0,0,2.41,0
T043804,C031,2026-02-06 23:53:55.721946,18,169.11,1,0,-5.98,0
T043805,C041,2026-02-06 23:54:05.721946,9,13.56,1,0,-6.1,0
T043806,C047,2026-02-06 23:54:47.721946,26,27.7,2,0,-5.64,0
T043807,C014,2026-02-06 23:54:49.721946,2,350.12,2,0,-7.79,0
T043808,C003,2026-02-06 23:56:18.721946,32,491.21,2,0,-5.36,0
T043809,C024,2026-02-06 23:56:24.721946,42,392.37,2,0,-1.37,0
T043810,C014,2026-02-06 23:56:56.721946,45,201.03,0,0,-1.7,0
T043811,C016,2026-02-06 23:57:48.721946,6,172.0,2,0,0.2,0
T043812,C028,2026-02-06 23:59:11.721946,20,496.98,2,0,-6.7,0
T043813,C035,2026-02-06 23:59:22.721946,8,119.72,0,0,2.17,0
T043814,C040,2026-02-06 23:59:26.721946,45,24.14,1,0,-2.72,0
T043815,C002,2026-02-07 00:00:40.721946,4,134.29,0,0,-1.36,0
T043816,C034,2026-02-07 00:04:30.721946,25,174.13,1,0,-1.22,0
T043817,C018,2026-02-07 00:05:07.721946,31,246.56,2,0,0.28,0
T043818,C007,2026-02-07 00:05:24.721946,19,350.43,0,0,5.85,0
T043819,C049,2026-02-07 00:05:58.721946,7,329.75,2,0,-3.52,0
T043820,C038,2026-02-07 00:07:05.721946,47,316.14,0,0,-3.46,0
T043821,C042,2026-02-07 00:08:23.721946,37,444.61,1,0,1.66,0
T043822,C007,2026-02-07 00:10:03.721946,30,292.41,0,0,-3.92,0
T043823,C004,2026-02-07 00:11:02.721946,27,92.08,2,0,0.08,0
T043824,C043,2026-02-07 00:11:21.721946,17,183.68,1,0,3.16,0
T043825,C016,2026-02-07 00:12:38.721946,32,337.83,1,0,1.57,0
T043826,C049,2026-02-07 00:12:45.721946,19,265.0,0,0,-3.62,0
T043827,C006,2026-02-07 00:13:17.721946,25,291.53,2,0,1.34,0
T043828,C020,2026-02-07 00:13:21.721946,29,152.66,2,0,-5.91,0
T043829,C031,2026-02-07 00:13:32.721946,25,147.66,2,0,8.63,0
T043830,C019,2026-02-07 00:14:56.721946,32,227.93,1,0,2.44,0
T043831,C022,2026-02-07 00:15:11.721946,37,21.78,1,0,-2.97,0
T043832,C021,2026-02-07 00:16:08.721946,11,219.2,1,0,-0.1,0
T043833,C018,2026-02-07 00:18:45.721946,4,248.02,1,0,-0.25,0
T043834,C032,2026-02-07 00:18:48.721946,46,34.81,2,0,-0.48,0
T043835,C047,2026-02-07 00:19:33.721946,31,21.22,1,0,-2.04,0
T043836,C034,2026-02-07 00:19:37.721946,36,9.48,0,0,-1.05,0
T043837,C027,2026-02-07 00:22:11.721946,4,184.08,0,0,-7.57,0
T043838,C038,2026-02-07 00:22:17.721946,2,251.65,2,0,1.58,0
T043839,C044,2026-02-07 00:24:20.721946,39,90.53,2,0,-1.38,0
T043840,C030,2026-02-07 00:24:59.721946,33,448.33,1,0,3.25,0
T043841,C033,2026-02-07 00:26:49.721946,44,293.73,1,0,-1.84,0
T043842,C027,2026-02-07 00:27:02.721946,27,300.8,0,0,6.7,0
T043843,C023,2026-02-07 00:28:44.721946,26,37.56,1,0,-1.8,0
T043844,C043,2026-02-07 00:29:03.721946,19,44.77,0,0,-0.73,0
T043845,C019,2026-02-07 00:30:20.721946,44,254.83,1,0,-6.2,0
T043846,C031,2026-02-07 00:30:46.721946,41,382.45,0,0,4.57,0
T043847,C004,2026-02-07 00:33:22.721946,39,420.14,0,0,-7.39,0
T043848,C019,2026-02-07 00:37:54.721946,33,272.83,2,0,7.66,0
T043849,C038,2026-02-07 00:38:59.721946,38,296.65,0,0,1.97,0
T043850,C040,2026-02-07 00:39:08.721946,10,309.14,2,0,1.06,0
T043851,C022,2026-02-07 00:39:43.721946,1,158.65,0,0,3.75,0
T043852,C009,2026-02-07 00:42:37.721946,50,487.83,2,0,4.23,0
T043853,C031,2026-02-07 00:44:50.721946,35,488.02,2,0,0.43,0
T043854,C010,2026-02-07 00:47:33.721946,11,314.28,1,0,-2.11,0
T043855,C010,2026-02-07 00:47:43.721946,14,192.51,2,0,5.95,0
T043856,C030,2026-02-07 00:47:55.721946,6,425.54,2,0,-2.68,0
T043857,C010,2026-02-07 00:47:59.721946,43,91.79,0,0,0.22,0
T043858,C036,2026-02-07 00:48:44.721946,39,303.77,1,0,-6.44,0
T043859,C018,2026-02-07 00:48:44.721946,40,395.64,2,0,-9.59,0
T043860,C044,2026-02-07 00:48:45.721946,25,13.42,2,0,666.65,1
T043861,C043,2026-02-07 00:48:51.721946,23,218.72,1,0,2.84,0
T043862,C048,2026-02-07 00:49:36.721946,5,134.66,0,0,-4.33,0
T043863,C019,2026-02-07 00:49:44.721946,26,400.14,1,0,2.6,0
T043864,C043,2026-02-07 00:50:39.721946,18,462.18,2,0,-1.84,0
T043865,C023,2026-02-07 00:51:25.721946,32,90.76,2,1,3.63,0
T043866,C004,2026-02-07 00:52:34.721946,47,93.95,1,0,16.6,0
T043867,C012,2026-02-07 00:52:39.721946,21,481.13,0,0,-1.99,0
T043868,C049,2026-02-07 00:53:42.721946,26,258.43,0,0,-2.0,0
T043869,C024,2026-02-07 00:54:20.721946,50,53.41,2,0,0.71,0
T043870,C013,2026-02-07 00:55:29.721946,35,42.65,1,0,1.05,0
T043871,C004,2026-02-07 00:56:02.721946,10,482.33,0,0,-11.89,0
T043872,C027,2026-02-07 00:59:26.721946,28,218.82,0,0,-0.5,0
T043873,C038,2026-02-07 00:59:27.721946,31,13.85,2,0,819.77,1
T043874,C039,2026-02-07 01:01:53.721946,648,9909.28,2,0,0.32,0
T043875,C008,2026-02-07 01:06:02.721946,40,362.48,0,0,-3.27,0
T043876,C026,2026-02-07 01:06:32.721946,8,143.13,0,0,-1.36,0
T043877,C034,2026-02-07 01:08:02.721946,46,38.42,2,0,0.02,0
T043878,C009,2026-02-07 01:08:26.721946,10,394.15,2,0,2.58,0
T043879,C010,2026-02-07 01:08:27.721946,45,88.29,2,0,5.49,0
T043880,C001,2026-02-07 01:08:27.721946,10,359.59,1,0,6.83,0
T043881,C048,2026-02-07 01:09:08.721946,38,42.4,0,0,11.57,0
T043882,C050,2026-02-07 01:09:46.721946,18,289.78,1,0,4.11,0
T043883,C008,2026-02-07 01:11:53.721946,48,377.82,1,0,1.81,0
T043884,C010,2026-02-07 01:11:55.721946,28,14.48,0,0,1.6,0
T043885,C043,2026-02-07 01:11:57.721946,28,197.26,1,0,-2.73,0
T043886,C049,2026-02-07 01:13:44.721946,50,296.25,2,0,5.43,0
T043887,C025,2026-02-07 01:15:06.721946,20,400.16,2,0,3.7,0
T043888,C031,2026-02-07 01:15:53.721946,24,132.73,1,0,0.43,0
T043889,C039,2026-02-07 01:16:24.721946,6,409.03,1,0,-10.23,0
T043890,C003,2026-02-07 01:18:03.721946,41,325.72,2,0,3.8,0
T043891,C039,2026-02-07 01:18:21.721946,48,176.65,1,0,5.64,0
T043892,C038,2026-02-07 01:19:39.721946,32,153.28,1,0,-2.2,0
T043893,C035,2026-02-07 01:19:44.721946,6,352.5,2,0,-8.07,0
T043894,C008,2026-02-07 01:19:58.721946,11,363.42,1,0,-9.37,0
T043895,C001,2026-02-07 01:21:25.721946,30,320.34,2,0,1.05,0
T043896,C005,2026-02-07 01:21:33.721946,3,224.84,1,0,1.59,0
T043897,C027,2026-02-07 01:21:34.721946,8,15.91,1,0,-5.45,0
T043898,C045,2026-02-07 01:21:49.721946,33,289.13,2,0,-3.16,0
T043899,C026,2026-02-07 01:22:28.721946,47,308.03,0,0,-5.79,0
